chembl_id canonical_smiles
CHEMBL306570 CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)c1ccc2ccccc2n1)[C@H]1CCSC1
CHEMBL76352 CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)c1ccc2ccccc2n1)[C@H]1CCS(=O)(=O)C1
CHEMBL4206417 CC[C@](C)(NC(=O)[C@H]1C[C@H](O)CN1C(=O)[C@H](CO)NC(=O)c1c[nH]cn1)C(=O)N[C@@H](Cc1ccncc1)C(=O)N[C@@H](CC1CCCCC1)C(=O)NC(C)(C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)NC(C)(C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC1CCCCC1)C(N)=O)[C@@H](C)O
CHEMBL96697 CC(C)(C)NC(=O)[C@@H]1CN(Cc2cc3sccc3s2)CCN1C[C@@H](O)C[C@@H](Cc1ccncc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O
CHEMBL318777 CC(C)(C)NC(=O)[C@@H]1CN(Cc2cc(Br)cs2)CCN1C[C@@H](O)C[C@@H](Cc1ccncc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O
CHEMBL326493 CC(C)(C)NC(=O)[C@@H]1CN(Cc2ccccc2S)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O
CHEMBL113826 CC(C)(C)NC(=O)[C@@H]1CN(Cc2ccncc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O
CHEMBL325181 CC(C)(C)NC(=O)[C@@H]1CN(Cc2cnc3occc3c2Cl)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O
CHEMBL310417 CC(C)CNC(=O)[C@@H]1CN(C(C)(C)c2cc3cnccc3o2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2OC[C@H]1O
CHEMBL333828 CC(C)(C)NC(=O)[C@@H]1CN(C(=O)c2cc3ccccc3oc2=O)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O
CHEMBL116954 CC(C)(C)NC(=O)[C@@H]1CN(S(=O)(=O)c2cccc3cccnc23)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O
CHEMBL95611 CC(C)(C)NC(=O)[C@H]1CN(S(=O)(=O)c2cccs2)CCN1C[C@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O
CHEMBL5288530 CCCCNC(=O)[C@@H](C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CCCC)NC(=O)[C@H](Cc1ccccc1)NC(C)=O)C(C)C
CHEMBL550005 CCCCNC(=O)[C@@H](C[C@H](O)[C@@H](N)CN(C(=O)c1ccc(CC)c(OCCCOC)c1)C(C)C)C(C)C
CHEMBL53139 CCCCNC(=O)[C@@H](CC(O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)CS(=O)(=O)C(C)(C)C)C(C)C
CHEMBL4111615 CCC(C)NC(=O)[C@@H](C)Oc1cc(F)ccc1Nc1ncnc2cc(N=S3(=O)CCCC3)cc(C)c12
CHEMBL276307 CC(C)C(NC(=O)Cn1c(-c2ccccc2)cc2c(=O)n(C(C)(C)Cc3ccccc3)c(=O)[nH]c2c1=O)C(=O)C(F)(F)F
CHEMBL4871602 CC(C)(C)NC(=O)CNC(=O)C(=O)[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2ccccc12
CHEMBL2115482 CC(C)CNC(=O)[C@](O)(CCl)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C
CHEMBL3917864 CC(C)(C#N)COC(=O)N1CC[C@@H](C#N)[C@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C1
CHEMBL5988210 CC(C)(C#N)C(=O)N1CC2CCC(C1)N2Cc1ccc2cc(Oc3ccc(-c4ccn[nH]4)cn3)ccc2n1
CHEMBL378024 CC(C)(C)NC(=O)Nc1ccc2[nH]nc(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)c2c1
CHEMBL5180135 CC(C)(C)NC(=O)NC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(-c3cccc(CN)c3)c2)CC1
CHEMBL289791 CCC(C#N)C(=O)N[C@H](C)[C@@H](Oc1cc(Br)ccc1C#N)c1ccccc1
CHEMBL40838 CCC(C#N)C(=O)N[C@H](C)[C@@H](Oc1ccccc1C#N)c1ccccc1
CHEMBL289381 CCC(C#N)C(=O)N[C@H](C)[C@@H](Oc1cc(F)ccc1C#N)c1ccccc1
CHEMBL78866 CCCCNC(=O)NS(=O)(=O)c1ccccc1-c1ccc(Cn2c(CCCC)nc(SC)c2C(=O)O)cc1
CHEMBL209406 CCCCNC(=O)NS(=O)(=O)c1cc([N+](=O)[O-])ccc1Oc1ccc(C)cc1
CHEMBL177479 CCCCNC(=O)Oc1ccc(C2=Nc3c(cc(NC(=O)OCC)nc3N)NC2C)cc1
CHEMBL86651 CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)C(F)(F)C(=O)NCc1ccccc1
CHEMBL6026034 CC(C)(C)NC(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)Cc3ccccn3)n[nH]2)C1
CHEMBL5968916 CC(C)(C)NC(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)Cc3cc(Cl)ccn3)n[nH]2)C1
CHEMBL5968347 CC(C)(C)NC(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)Cc3ccno3)n[nH]2)C1
CHEMBL6012069 CCCCNC(=O)O[C@H]1CC[C@@H](c2cc(NC(=O)Cc3ccno3)n[nH]2)C1
CHEMBL6015226 CC(C)(C)NC(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)Cc3cnn(CC(F)(F)F)n3)n[nH]2)C1
CHEMBL3134547 CCCCNC(=S)N[C@H]1CCc2c(Cl)c(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21
CHEMBL1215274 CC(C)CN(NC(=O)c1ccc2sccc2c1)c1nc(C#N)ncc1Br
CHEMBL1215498 CC(C)CN(NC(=O)c1ccc(-c2cccc(CN3CCN(C)CC3)c2)nc1)c1nc(C#N)ncc1Br
CHEMBL1215568 CC(C)CN(NC(=O)Cc1ccc(OCCN2CCOCC2)cc1)c1nc(C#N)ncc1Cl
CHEMBL3686342 CC(C)(C)NOc1ccc(C(F)(F)F)cc1C(=O)/N=c1\sc(C(C)(C)C)cn1C[C@H]1CCCO1
CHEMBL3650104 CC(C)(C)NOc1ccc(C(F)(F)F)cc1C(=O)/N=c1\sc(C(C)(C)C)nn1CC1CCC1
CHEMBL3650103 CC(C)(C)NOc1ccc(C(F)(F)F)cc1C(=O)/N=c1\sc(C(C)(C)C)nn1CCCC(F)(F)F
CHEMBL78064 CC(C)(C)N(O)C(=O)[C@H]1CCC2C3CNC4=CC(=O)CC[C@]4(C)C3CC[C@@]21C
CHEMBL2165506 CC(C)(C(N)=O)N1CCN(Cc2cc3nc(-c4cc(F)cc5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1
CHEMBL2165512 CC(C)(C(N)=O)N1CCN(Cc2cc3nc(-c4cncc5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1
CHEMBL2426114 CC(C)(CNS(C)(=O)=O)[C@@H](c1ccccc1)c1ccc2c(cnn2-c2ccc(F)cc2)c1
CHEMBL4125757 CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)NC3CCOCC3)nc2CC2CCCCC2)c2ccccc12
CHEMBL4126366 CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2c1CCCC2
CHEMBL3693133 CC(C)(C)NS(=O)(=O)c1ccccc1-c1ccc(-c2cnc3c(c2)OCCN3)c(F)c1
CHEMBL3693110 CC(C)(C)NS(=O)(=O)c1ccccc1-c1ccc(-c2cnc3[nH]ccc3c2)c(F)c1
CHEMBL3693181 CC(C)(C)NS(=O)(=O)c1ccccc1-c1ccc(-c2cnc(N)c(Br)n2)c(F)c1
CHEMBL3688400 CC(C)(C)NS(=O)(=O)c1ccccc1-c1ccc(-c2cnc(N)cn2)c(F)c1
CHEMBL6012231 CC(C)(C)NS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)C(C)(F)F)CC3)c3cc[nH]c(=O)c23)cc1
CHEMBL2426118 CC(C)(CNS(=O)(=O)CC(F)(F)F)[C@@H](c1ccccc1)c1ccc2c(cnn2-c2ccc(F)cc2)c1
CHEMBL4114145 CC(C)(C)NS(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1
CHEMBL3665178 CC(C)(C)NS(=O)(=O)N1CCC[C@H](Nc2ncccc2-c2cnc3[nH]ccc3n2)C1
CHEMBL275067 CCCC(=O)C1(c2ccccc2)CCN(C(=O)[C@@H](Cc2ccc(OC)cc2)NC(=O)[C@@H](Cc2c[nH]cn2)NC(C)=O)CC1
CHEMBL2079232 CCCCOc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1
CHEMBL5203413 CC#CCOc1ccc2cc(C(c3ccc(C#N)cc3)n3cncn3)oc2c1
CHEMBL452034 CC(C)COc1cc(-c2ccc(OCCNC[C@H](O)c3cccc(Cl)c3)cc2)ccc1C(=O)O
CHEMBL61463 CCCCOc1ccc2[nH]c(C(=O)N3C[C@H]4C[C@@]45C3=CC(=O)c3ccccc35)cc2c1
CHEMBL1096211 CCCCOc1ccc(-c2ccc(CCC(N)(CO)COP(=O)(O)O)cc2)cc1
CHEMBL3935123 CC(C)COc1ccc(-c2nc(-c3cccc4c3CCC4NCCO)no2)cc1C#N
CHEMBL3127130 CC(C)COc1ccc(-c2nc(N)[nH]c(=O)c2C#N)cc1C#N
CHEMBL209778 CCC(C)Oc1ccc(-c2nnc(-c3ccc(CCC(=O)O)cc3C)s2)cc1C#N
CHEMBL4464065 CC(CCOc1ccc(-c2noc(C(F)(F)F)n2)cc1)CCN1CCN(c2ccnc(N)c2)C1=O
CHEMBL5170109 CCCCOc1ccccc1-c1cccc2cc(C(=O)NC3CN4CCC3CC4)oc12
CHEMBL294717 CC(C)C(O)(c1ccccc1)c1ccc(C(Cc2cc[n+]([O-])cc2)c2ccc(OC(F)F)c(OC(F)F)c2)cn1
CHEMBL368309 CCCCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)[C@@H](C)CC)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1
CHEMBL6031816 CC(C)COc1cccc(-c2cc(COC(C)(C)C(=O)O)nn2Cc2ccccc2Cl)c1
CHEMBL418439 CC(C)(C)Oc1ccc(C[C@H](NC(=O)[C@]2(C)CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)O)cc1
CHEMBL48837 CCCCOc1ccc(C[C@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)C(=O)C=O)cc1
CHEMBL6063997 CC(C)COc1ccc(CC(=O)N(Cc2ccc(C(F)(F)F)cc2Cl)C2CCN(C)CC2)cc1
CHEMBL3907928 CC(C)COc1ccc(CN(Cc2ccc(F)cc2)C(=O)NC2CCN(C)CC2)cc1
CHEMBL5563839 CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)[C@H]2CCN(C)C[C@H]2F)cc1
CHEMBL5866451 CC(C)COc1ccc(COC(=O)N(Cc2ccc(F)cc2)[C@@H]2CCNC[C@@H]2F)cc1
CHEMBL3627936 CCCCOc1cc(C(F)(F)F)ccc1CNC(=O)C(C)c1ccc(NS(C)(=O)=O)c(F)c1
CHEMBL111059 CCCCOc1cc(C(=O)OC2CC3CCC(C2)N3C)c2ccccc2n1
CHEMBL78798 CCCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(OCCN4CCCCC4)cc3)CC2)cc1
CHEMBL385821 CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCNCC2)cc1
CHEMBL139884 CCCCOc1ccc(S(=O)(=O)N2CCCSC(C)(C)[C@@H]2C(=O)NO)cc1
CHEMBL144176 CCCCOc1ccc(S(=O)(=O)N2C[C@@H](N3CCS(=O)(=O)CC3)C[C@@H]2C(=O)NO)cc1
CHEMBL356520 CCCCOc1ccc(S(=O)(=O)N2C[C@@H](NC(=O)[C@H](C)O)C[C@@H]2C(=O)NO)cc1
CHEMBL151133 CCCCOc1ccc(S(=O)(=O)N2C/C(=N\OC(C)(C)C)C[C@@H]2C(=O)NO)cc1
CHEMBL149977 CCCCOc1ccc(S(=O)(=O)N2C/C(=N\OC)C[C@@H]2C(=O)NO)cc1
CHEMBL150077 CCCCOc1ccc(S(=O)(=O)N2C/C(=N\O)C[C@@H]2C(=O)NO)cc1
CHEMBL6031635 CCC(C)(O)c1cc(F)c2c(c1)C(=O)N(Cc1ncc(C#N)cn1)[C@@]2(OCC1(CO)CC1)c1ccc(Cl)cc1
CHEMBL2287110 C#CC(C)Oc1cc(N2C(=O)C3=C(CCCC3)C2=O)c(F)cc1Cl
CHEMBL5759568 CC(C)CO[C@]1(CN2CCN(C3COC3)CC2)/C=C\C[C@H](C)[C@@H](C)S(=O)(=O)NC(=O)c2ccc3c(c2)N(C[C@@H]2CC[C@H]21)C[C@@]1(CCCc2cc(Cl)ccc21)CO3
CHEMBL5940085 CC#CCOc1cnc2c(Nc3cc([C@]4(C)CS(=O)(=O)[C@@](C)(C5CC5)C(N)=N4)c(F)cn3)nccc2c1
CHEMBL6022062 CC#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)[C@@]4(CF)CC[C@@H]3S4(=O)=O)c2)cn1
CHEMBL6052230 CC#CCOc1cnc(/C(F)=C/c2cc(F)c(F)c([C@]3(C)CS(=O)(=O)N(C)C(N)=N3)c2)cn1
CHEMBL2347198 CC#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)cn1
CHEMBL3410815 CCCCOc1c(OC)ccc2cc(C(=O)NCCc3ccccc3)c(=O)[nH]c12
CHEMBL1822946 CCCCOc1c(OC)ccc2cc(C(=O)O)c(=O)[nH]c12
CHEMBL5818742 CC(C)CO[C@]1(C=O)/C=C\C[C@H](C)[C@@H](C)S(=O)(=O)NC(=O)c2ccc3c(c2)N(C[C@@H]2CC[C@H]21)C[C@@]1(CCCc2cc(Cl)ccc21)CO3
CHEMBL514837 CCCCOc1ncccc1C(=O)NCCN1CCCN(CC2COc3ccccc3O2)CC1
CHEMBL4089226 CCCCOc1nc(C(C)(C)C)ccc1CNC(=O)C(C)c1ccc(NS(C)(=O)=O)c(F)c1
CHEMBL383202 CCCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(Cc3nccn3C)c(CC)c2n1
CHEMBL3407764 CC(C)COc1nc(C(F)(F)Cl)ccc1CNC(=O)C(C)c1ccc(NS(C)(=O)=O)c(F)c1
CHEMBL1928269 CCCCOc1ncc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c(CC)n(C3CN(C)C3)nc2c(=O)[nH]1
CHEMBL5885144 CCCCOc1nc(N)c2nc(O)n(Cc3ccc(Nc4ccc(CNCCS(C)(=O)=O)cc4)nc3)c2n1
CHEMBL5803401 CCCCOc1nc(N)c2nc(O)n(Cc3ccc(Oc4ccc(CNC5CCC5)cc4)nc3)c2n1
CHEMBL5863568 CCCCOc1nc(N)c2nc(O)n(Cc3ccc(Oc4ccc(CNC5COC5)cc4)nc3)c2n1
CHEMBL5977638 CCCCOc1nc(N)c2nc(O)n(Cc3ccc(Oc4ccc(CNCC5CC5)cc4)nc3)c2n1
CHEMBL5757520 CCCCOc1nc(N)c2nc(O)n(Cc3ccc(Oc4ccc(CNCC(C)C)cc4)c(F)c3)c2n1
CHEMBL6040035 CCCCOc1nc(N)c2nc(O)n(Cc3ccc(Oc4ccc(CNCCO)cc4)c(F)c3)c2n1
CHEMBL501618 C/C=C/C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CHEMBL3716024 CC(C)C(O)C#Cc1ccc2c(c1)CCn1c-2cc(OCC2COCCO2)nc1=O
CHEMBL3717641 CCCC(O)C#Cc1ccc2c(c1)CCn1c-2cc(OCC2COCCO2)nc1=O
CHEMBL1552243 C=C(C)C(O)C(CC/C=C(\C)C(=O)OCC)OC
CHEMBL1628013 CCCCOC[C@H]1C[C@]2(C)[C@@H](O)CC[C@H]2[C@@H]2CCc3cc(O)ccc3[C@@H]12
CHEMBL3085309 CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCN3Cc2cnn(C)c2)cc1
CHEMBL3085310 CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4nncn4CCC)cc2)CCCN3CCC)cc1
CHEMBL3104362 CCCCOC(=O)C1(c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC=C(C)C[C@@H]32)CCC1
CHEMBL307783 CC(C)(C)OC(=O)c1cc2c3ccccc3nc-2c[nH]1
CHEMBL3677604 CC(C)(C)OC(=O)c1ccc(-c2ccc3nc(C(C(=O)NCCS(N)(=O)=O)S(=O)(=O)Cc4ccccc4)sc3c2)cc1
CHEMBL3660024 CC(C)(CO)COc1cccc2ccc(-c3nnc4cc(CN)ccn34)nc12
CHEMBL5208976 CC(C)(C)OC(=O)c1c(NC(=O)NCc2c(C(F)(F)F)sc3c2CCNC3)sc2c1CCCC2
CHEMBL444045 CC(C)(C)OC(=O)c1ncn2c1C1CCCN1C(=O)c1c(Br)cccc1-2
CHEMBL164243 CC(C)(C)OC(=O)c1ncn2c1C1CCC(=O)N1c1ccccc1-2
CHEMBL4475022 CCCCOC(=O)C(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(CO)C[C@@H]21
CHEMBL1632162 CC(C)(C)OC(=O)CCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1
CHEMBL5879896 CC(C)(C)OC(=O)[C@@H]1CC[C@@](CC#N)(n2nc(Nc3ccc4c(c3)CC(C)(C)C4(O)C(F)(F)F)c3c(=O)[nH]ccc32)CO1
CHEMBL5977935 CC(C)(C)OC(=O)[C@@H]1CC[C@@](CC#N)(n2nc(Nc3ccc4c(c3)CN(C(C)(C)C)C4=O)c3c(=O)[nH]ccc32)CO1
CHEMBL6029533 CC(C)(C)OC(=O)[C@@H]1CC[C@@](CC#N)(n2nc(Nc3ccc4ncccc4c3)c3c(=O)[nH]ccc32)CO1
CHEMBL5806708 CC(C)(C)OC(=O)[C@@H]1CC[C@@](CC#N)(n2nc(Nc3ccc4nc(N5CC6CCC(C5)O6)ccc4c3)c3c(=O)[nH]ccc32)CO1
CHEMBL5921867 CC(C)(C)OC(=O)[C@@H]1CC[C@@](CC#N)(n2nc(Nc3ccc(C(N)C(F)(F)F)cc3)c3c(=O)[nH]ccc32)CO1
CHEMBL5960286 CC(C)(C)OC(=O)[C@@H]1CC[C@@](CC#N)(n2nc(Nc3ccc(C(O)(C(C)(C)C)C(F)(F)F)cc3)c3c(=O)[nH]ccc32)CO1
CHEMBL6037006 CC(C)(C)OC(=O)[C@@H]1CC[C@@](CC#N)(n2nc(Nc3ccc(C(O)C(F)(F)F)cc3)c3c(=O)[nH]ccc32)CO1
CHEMBL5863456 CC(C)(C)OC(=O)[C@@H]1CC[C@@](CC#N)(n2nc(Nc3ccc(S(C)(=O)=O)cc3)c3c(=O)[nH]ccc32)CO1
CHEMBL6065712 CC(C)(C)OC(=O)[C@@H]1CC[C@@](CC#N)(n2nc(Nc3ccc(S(=O)(=O)C4CC4)cc3)c3c(=O)[nH]ccc32)CO1
CHEMBL5973910 CC(C)(C)OC(=O)[C@@H]1CC[C@@](CC#N)(n2nc(Nc3ccc(S(=O)(=O)N4CCOCC4)cc3)c3c(=O)[nH]ccc32)CO1
CHEMBL1652465 CC(C)COC(=O)[C@H](Cc1ccccc1)NP(=O)(COCCn1cnc2c(NC3CC3)nc(N)nc21)N[C@@H](Cc1ccccc1)C(=O)OCC(C)C
CHEMBL3104358 CCCCOC(=O)[C@@H](C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21
CHEMBL93859 CC(C)(C)OC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)N1CCC(n2c(O)nc3ccccc32)CC1
CHEMBL126071 CCCCOC(=O)N1C[C@@]2(CC(C(=O)NC[C@H](NS(=O)(=O)c3c(C)cc(C)cc3C)C(=O)O)=NO2)C[C@H]1CNc1nc2ccccc2[nH]1
CHEMBL4755317 CC(C)(C)OC(=O)N1CCC2(C(=O)Nc3ccccc32)C1c1cccc(-c2ccc(CO)c(S(C)(=O)=O)c2)c1
CHEMBL4781683 CC(C)(C)OC(=O)N1CC[C@]2(C(=O)Nc3ccccc32)[C@H]1c1cccc(-c2ccc(CO)cc2)c1
CHEMBL4777240 CC(C)(C)OC(=O)N1CC[C@@]2(C(=O)Nc3ccccc32)[C@@H]1c1cccc(-c2ccc(CO)c(S(C)(=O)=O)c2)c1
CHEMBL4757761 CC(C)(C)OC(=O)N1CC[C@]2(C(=O)Nc3ccccc32)[C@H]1c1cccc(-c2cc(F)c(CO)c(S(C)(=O)=O)c2)c1
CHEMBL3694484 CC(C)(C)OC(=O)N1CCC(c2cccnc2Oc2ccc(C(=O)c3nc4ccccc4[nH]3)cc2)CC1
CHEMBL3896338 CC(C)(C)OC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccc(C#N)nc3)n2)CC1
CHEMBL3942917 CC(C)(C)OC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccc(C(=O)N4CCOCC4)c(F)c3)n2)CC1
CHEMBL4106834 CC(C)(C)OC(=O)N1CC[C@](CC#N)(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[C@H](F)C1
CHEMBL3938455 CC(C)(C)OC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccnc(C#N)c3)n2)CC1
CHEMBL3897371 CC(C)(C)OC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccnnc3)n2)CC1
CHEMBL5987567 CC(C)(C)OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc4c(c3)CN(C3CCN(CC(F)(F)F)CC3)S4(=O)=O)c3c(=O)[nH]ccc32)CC1
CHEMBL5761565 CC(C)(C)OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc4c(c3)CNC4)c3c(=O)[nH]ccc32)CC1
CHEMBL5971208 CC(C)(C)OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc4c(c3)CN(CC(F)(F)F)C4=O)c3c(=O)[nH]ccc32)CC1
CHEMBL5837270 CC(C)(C)OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc4c(c3)CN(CC(F)(F)F)S4(=O)=O)c3c(=O)[nH]ccc32)CC1
CHEMBL5840520 CC(C)(C)OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc([C@]4(C(F)(F)F)CCCN4)cc3)c3c(=O)[nH]ccc32)CC1
CHEMBL5905412 CC(C)(C)OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc([C@@H](O)C(F)(F)F)cc3)c3c(=O)[nH]ccc32)CC1
CHEMBL5909367 CC(C)(C)OC(=O)N1CCC(CC#N)(n2nc(Nc3cccc(S(C)(=O)=O)c3)c3c(=O)[nH]ccc32)CC1
CHEMBL5850223 CC(C)(C)OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)N4CCCCC4)cc3)c3c(=O)[nH]ccc32)CC1
CHEMBL5990665 CC(C)(C)OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)NCC4CC4)cc3)c3c(=O)[nH]ccc32)CC1
CHEMBL5197635 CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)OCCCCCCCCCCCCNC(=O)[C@@H]1CN(C(=O)c2ccc(C(=O)N3C[C@@H](C(=O)N[C@H]4C[C@@H]4c4ccccc4)[C@H](C(=O)N[C@H]4C[C@@H]4c4ccccc4)C3)cc2)C[C@H]1C(=O)N[C@H]1C[C@@H]1c1ccccc1
CHEMBL3980813 CC(C)(C)OC(=O)N1CCC(C)(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)CC1
CHEMBL6020786 CC(C)(C)OC(=O)N1CC(CC#N)(n2nc(Nc3ccc(S(C)(=O)=O)cc3)c3c(=O)[nH]ccc32)C1
CHEMBL5751522 CC(C)(C)OC(=O)N1CC[C@](CO)(Nc2nc(-c3cnc(N)nc3)nc(N3CCOCC3)n2)C1
CHEMBL176144 CCCCOC(=O)N1CCN(c2cccc(-c3cc4nc(-c5ccco5)nn4c(N)n3)c2)CC1
CHEMBL4065996 CC(C)(C)OC(=O)N1CCN(c2ccc([N+](=O)[O-])c(-n3c(=O)[nH]c4ncccc43)n2)C(c2ccccc2)C1
CHEMBL5829827 CC(C)(C)OC(=O)N1CCN(c2ncc(Br)n3c(-c4ccc5c(c4)CC(=O)N5)c(Cc4ccccc4)nc23)CC1
CHEMBL3222130 CC(C)(C)OC(=O)N1CCN(CCCCOc2cccc(NC(=O)CC34CC5CC(CC(C5)C3)C4)c2)CC1
CHEMBL4090992 CC(C)(C)OC(=O)N1CCN(CCNC(=O)c2cc(-c3ccc(CN4CCOCC4)cc3)nc3ccc(F)cc23)CC1
CHEMBL568211 CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(C(=O)N(CC)CC)CC3)nc(-c3ccccc3)n2)CC1
CHEMBL2172149 CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCC(=O)N3CCC[C@H]3C(=O)NC3CCC3)n(-c3ccccc3)n2)CC1
CHEMBL5203416 CCCCOC(=O)N1CCN(C(=O)[C@H](CP(=O)(O)O)NC(=O)c2nc(-c3ccccc3)sc2N(C)CCCC)CC1
CHEMBL4581240 CC(C)(C)OC(=O)N1CCN(C(=O)n2cc(-c3ccc(OC(F)(F)F)cc3)nn2)C(Cc2ccccc2)C1
CHEMBL5806906 CC(C)(C)OC(=O)N1CCOCC1c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2cc(Cl)nn12
CHEMBL5871497 CC(C)(C)OC(=O)N1CCOC(c2c(NC(=O)Nc3cnc(-n4nccn4)c(Cl)c3)cnc3cc(Cl)nn23)C1
CHEMBL5821912 CCC(C)OC(=O)N1[C@@H]2CCC[C@H]1C[C@H](N(C)c1nc(Nc3cc(CO)[nH]n3)cc(OC)n1)C2
