molregno	chembl_id	smiles
2005183	CHEMBL3672165	C[C@H](Nc1nccc(n1)N2[C@H](COC2=O)C(C)(C)C)c3ccccc3
2005235	CHEMBL3672216	CC(C)[C@H]1COC(=O)N1c2ccnc(NC(C)c3cccc(c3)N4CCOCC4)n2
2005436	CHEMBL3672415	COc1cc(\C=C\C(=O)CC(=O)\C=C\c2ccc(O)cc2)ccc1F
2005442	CHEMBL3672421	COc1cc(\C=C\C(=O)CC(=O)\C=C\c2ccc3[nH]ccc3c2)ccc1O
2005453	CHEMBL3672432	COc1ccc(\C=C\C(=O)CC(=O)\C=C\c2cccc(Oc3ccccc3)c2)cc1O
2006139	CHEMBL3673111	Nc1ccccc1NC(=O)c2ccc(CNC(=O)c3cc4ccccc4s3)cc2
2006616	CHEMBL3673583	Cc1onc(NC(=O)c2ccc3nc4C(=O)NCCCn4c3c2)c1
2006650	CHEMBL3673617	CC(C)n1c(NC(=O)c2ccc3cc4C(=O)NCC(C)(C)Cn4c3n2)nc5ccccc15
2006871	CHEMBL3673836	NC[C@@]1(O)C[C@H](N(C1)C(=O)Nc2cn(C(=O)N)c3ccccc23)C(=O)NCc4cccc(Cl)c4F
2006889	CHEMBL3673854	CN[C@H]1C[C@H](N(C1)C(=O)Nc2cn(C(=O)N)c3ccccc23)C(=O)NCc4cccc(Cl)c4F
2008256	CHEMBL3675207	Cc1ccc2C(=O)N(Cc3ccc(cc3)[N+](=O)[O-])C(O)(c4ccc(Cl)cc4)c2c1
2008265	CHEMBL3675216	OC1(N(Cc2ccc(cc2)[N+](=O)[O-])C(=O)C3=C1CCCC3)c4ccc(Cl)cc4
2008840	CHEMBL3675785	FC(F)(F)c1ccc2nc([nH]c2c1)c3ccccn3
2009691	CHEMBL3676628	NC(=O)CCCOc1ccc2c3ccccc3C(O)(c2c1)C(F)(F)F
2009727	CHEMBL3676663	CCCNC(=O)c1ccc2c3ccccc3C(O)(c2c1)C(F)(F)F
2009814	CHEMBL3676749	NC(=O)Cc1ccc2c3ccccc3C(O)(c2c1)C(F)(F)F
2009844	CHEMBL3676779	OC(=O)[C@@H](Cc1ccccc1)NC(=O)c2ncc3N(Cc4ccccc4)C(=O)C(=Cc3c2O)c5ccccc5
2009870	CHEMBL3676805	Cc1ncccc1c2nc(C(=O)NCCC(=O)O)c(O)c3C=C(C(=O)N(Cc4ccccc4)c23)c5ccccc5
2009879	CHEMBL3676814	COc1cccc(c1)C2=Cc3c(O)c(ncc3N(Cc4ccccc4)C2=O)C(=O)NCCC(=O)O
2009886	CHEMBL3676821	OC(=O)CCNC(=O)c1nc(c2nccs2)c3N(Cc4ccccc4)C(=O)C(=Cc3c1O)c5ccccc5
2009893	CHEMBL3676828	OC(=O)CCNC(=O)c1nc(c2cscn2)c3N(Cc4ccccc4)C(=O)C(=Cc3c1O)c5ccccc5
2009898	CHEMBL3676833	CSc1ncc(cn1)c2nc(C(=O)NCCC(=O)O)c(O)c3C=C(C(=O)N(Cc4ccccc4)c23)c5ccccc5
2009901	CHEMBL3676835	OC(=O)CCCNC(=O)c1ncc2N(Cc3ccccc3)C(=O)C(=Cc2c1O)c4ccc(cc4)C(F)(F)F
2009904	CHEMBL3676838	OC(=O)CCNC(=O)c1nc(c2cccnc2)c3N(Cc4ccccc4)C(=O)C(=Cc3c1O)c5ccc(cc5)C(F)(F)F
2009910	CHEMBL3676844	OC(=O)CCNC(=O)c1nc(c2ccnnc2)c3N(Cc4ccccc4)C(=O)C(=Cc3c1O)c5ccccc5
2010078	CHEMBL3677011	CC(C)[C@H]1COC(=O)N1c2ccnc(N[C@@H](C)C(C)(C)C)n2
2010222	CHEMBL3677153	CC(C)[C@H]1COC(=O)N1c2ccnc(NC(C)c3ccc(cc3)n4nc(C)cc4C)n2
2010289	CHEMBL3677220	Oc1ccc(\C=C\C(=O)CC(=O)\C=C\c2cc(Cl)ccc2[N+](=O)[O-])cc1
2011099	CHEMBL3678022	Cc1ccccc1[C@H](CC(=O)O)NC(=O)c2cc(ccn2)N3CCOCC3
2011111	CHEMBL3678033	Cc1ccccc1[C@H](CC(=O)O)NC(=O)c2cncc(c2)c3ccc4OCOc4c3
2011113	CHEMBL3678035	Cc1ccccc1[C@H](CC(=O)O)NC(=O)c2cncc(c2)c3ccc(F)cc3C
2011122	CHEMBL3678044	Cc1ccccc1[C@H](CC(=O)O)NC(=O)c2cccc(n2)c3cccc(c3)C(F)(F)F
2011360	CHEMBL3678280	FC(F)(F)c1ccc(C(=O)NC2=CC(=O)NC=C2)c(OCC3CCOC3)c1
2011636	CHEMBL3678553	CN(C)CCn1nc(C(=O)N2CCOCC2)c3CS(=O)(=O)c4ccccc4c13
2011661	CHEMBL3678578	CN(C)CCCn1nc(C(=O)N2CCOCC2)c3CS(=O)(=O)c4ccccc4c13
2011681	CHEMBL3678598	COCCCC1c2c(nn(c3ccccc3)c2c4ccccc4S1(=O)=O)C(=O)N5CCOCC5
2011692	CHEMBL3678609	CS(=O)(=O)N1CCC(CC1)n2nc(C(=O)N3CCOCC3)c4CS(=O)(=O)c5ccccc5c24
2011700	CHEMBL3639774	COc1ccc(cn1)n2nc(C(=O)N3CCOCC3)c4CS(=O)(=O)c5ccccc5c24
2011708	CHEMBL3678624	Cc1ccc2c(c1)S(=O)(=O)Cc3c(nn(c4ccccc4)c23)C(=O)N5CCOCC5
2011729	CHEMBL3678645	Cc1ccccc1c2cccc(c2)n3nc(C(=O)N4CCOCC4)c5CS(=O)(=O)c6ccccc6c35
2011861	CHEMBL3678776	CC(=O)c1cn(CC(=O)N2[C@@H]3C[C@@H]3C[C@H]2C(=O)Nc4cccc(OC(F)(F)F)c4)c5ncccc15
2011914	CHEMBL3678828	CC(=O)c1cn(CC(=O)N2C[C@@H]3C[C@@H]3[C@H]2C(=O)N[C@H](CO)c4cccc(Cl)c4F)c5ccccc15
2012079	CHEMBL3678992	FC(F)(F)c1ccccc1C(=O)NCC2(CCOCC2)c3ccc(Cl)cc3
2012226	CHEMBL3679137	CC(NC(=O)c1ccccc1Cl)C2(CCC(F)(F)CC2)c3cnc(C)nc3
2012767	CHEMBL3679673	CN1C(=O)N(C)C(=O)C(=C1Sc2ccccc2)\C=N\O
2013105	CHEMBL3680007	CC(C)(C)OC(=O)N[C@@H](C(=O)Nc1nnc(CCSCCc2nnc(NC(=O)[C@H](NC(=O)OC(C)(C)C)c3ccccc3)s2)s1)c4ccccc4
2013110	CHEMBL3680012	CN(C)[C@H](Cc1ccccc1)C(=O)Nc2nnc(CCCCc3nnc(NC(=O)[C@@H](Cc4ccccc4)N(C)C)s3)s2
2013112	CHEMBL3680014	CC(=O)N[C@@H](C(=O)Nc1nnc(CCSCCc2nnc(NC(=O)[C@H](NC(=O)C)c3ccccc3)s2)s1)c4ccccc4
2013330	CHEMBL3680230	CCOc1ccc(cc1)N2CC(C2)c3ccc(cc3)C(C)NC(=O)C
2013401	CHEMBL3680300	C[C@H](NC(=O)CCCNC(=O)C)c1ccc(cc1)C2CN(C2)c3ccc(OCC4CC4)cc3
2013454	CHEMBL3680353	C[C@H](NC(=O)C)c1ccc(cc1)C2CN(C2)c3ccnc(OCC4CC4(F)F)c3F
2013456	CHEMBL3680355	C[C@H](NC(=O)C)c1ccc(cc1)C2CN(C2)c3ccnc(OCC4CC4)c3
2014893	CHEMBL3681778	OCCn1cc(cn1)c2ccc3c4c(CO)cccc4C(O)(c3c2)C(F)(F)F
2015136	CHEMBL3682018	CC(C)[C@H]1COC(=O)N1c2ccnc(N[C@@H](C)c3oc(nn3)S(=O)(=O)C)n2
2015140	CHEMBL3682022	CC(C)[C@H]1COC(=O)N1c2ccnc(N[C@@H](C)C3CCN(CC3)C(C)C)n2
2015206	CHEMBL3682087	CC(C)[C@H]1COC(=O)N1c2ccnc(N[C@@H](C)c3ccc(CN4CCC(N)CC4)cc3)n2
2015276	CHEMBL3682157	Cc1ccnc(c1)C(=O)N2CC(C2)c3nccnc3c4ccccc4
2015377	CHEMBL3682257	CN1C(=O)NCc2c(NC(=O)N[C@@H]3CCOc4ccccc34)cccc12
2015403	CHEMBL3682282	CN1Cc2ccc(NC(=O)N[C@H]3CCOc4cc(OC(F)(F)F)ccc34)cc2NC1=O
2015417	CHEMBL3682296	CN1Cc2ccc(NC(=O)N[C@@H]3CC(C)(C)Oc4nc(ccc34)C(F)(F)F)cc2NC1=O
2015452	CHEMBL3682331	CC1(C)C[C@H](NC(=O)Nc2ccc3CCC(=O)Nc3c2)c4cc(F)ccc4O1
2015497	CHEMBL3682376	CN1C(=O)CCc2ccc(NC(=O)N[C@@H]3CC4(CCCC4)Oc5ccccc35)cc12
2015802	CHEMBL3682677	O=S(=O)(Nc1nccs1)c2ccc3c(cccc3c2)N4CCCC4c5ccccc5
2015881	CHEMBL3682756	Cn1ccc2cccc(c3nccc4cc(ccc34)S(=O)(=O)Nc5ccncn5)c12
2015895	CHEMBL3682770	Cc1ccccc1c2nccc3cc(ccc23)S(=O)(=O)Nc4nccs4
2015990	CHEMBL3682864	COc1ccc(nc1c2ccc(F)cc2)C(=O)N[C@@H](CC(=O)O)c3ccc(C)cc3
2016002	CHEMBL3682875	COc1ccc(nc1c2cccc(C)c2)C(=O)N[C@@H](CC(=O)O)c3ccc(C)cc3
2016097	CHEMBL3682970	COc1ccc(nc1c2ccc3c(ccn3C)c2)C(=O)N[C@@H](CC(=O)O)c4ccccc4F
2016119	CHEMBL3682991	COc1ccc(nc1c2cccc(c2)C3(O)COC3)C(=O)N[C@@H](CC(=O)O)c4ccccc4F
2016188	CHEMBL3683060	COc1ncc(cc1c2ccc(cc2)C(=O)C)C(=O)N[C@@H](CC(=O)O)c3ccccc3Cl
2016203	CHEMBL3683074	FC(F)(F)c1ccc(OC2C[C@@H]3C[C@@H]3C2)c(c1)C(=O)NC4=CC(=O)NC=C4
2016214	CHEMBL3683085	Cc1ccc(Oc2cc(ccc2C(=O)NC3=CC(=O)NC=C3)C(F)(F)F)cn1
2016435	CHEMBL3683304	Fc1ccc(NS(=O)(=O)c2ccc(Oc3cccc(OC(F)(F)F)c3)c(c2)C#N)nc1
2016474	CHEMBL3683343	CC(C)c1cccc(Oc2ccc(cc2C#N)S(=O)(=O)Nc3ccc(F)cn3)c1
2016501	CHEMBL3683369	FC(F)Oc1cc(Cl)ccc1Oc2cc(F)c(cc2Cl)S(=O)(=O)Nc3cccnn3
2016521	CHEMBL3683389	CC(C)c1cc(C)cc(Oc2ccc(cc2C#N)S(=O)(=O)Nc3ccc(F)cn3)c1
2016534	CHEMBL3683402	Fc1ccc(NS(=O)(=O)c2ccc(Oc3cccc(c3)C4CC4)c(c2)C#N)nc1
2016542	CHEMBL3683410	CC(C)c1ccc(Oc2ccc(cc2C#N)S(=O)(=O)Nc3ccc(F)cn3)cc1
2016609	CHEMBL3683476	COc1ccc(cc1Oc2ccc(cc2C#N)S(=O)(=O)Nc3ccc(F)cn3)C#N
2016617	CHEMBL3683484	Fc1ccc(NS(=O)(=O)c2ccc(Oc3ccc(nc3)C#N)c(c2)C#N)nc1
2016774	CHEMBL3683640	O=C(N1CCOCC1)c2nn([C@H]3CCCN(CCn4ccnc4)C3)c5c2CS(=O)(=O)c6ccccc56
2016883	CHEMBL3683748	CC(=O)n1cc(CC(=O)N2CCC[C@H]2C(=O)Nc3cccc(OC(F)(F)F)c3)c4ccccc14
2016884	CHEMBL3683749	NC(=O)n1cc(CC(=O)N2CCC[C@H]2C(=O)Nc3cccc(OC(F)(F)F)c3)c4ccccc14
2017518	CHEMBL3684376	C(NCc1ccc(cc1)c2nnc3c4ccccc4Nc5ncccc5n23)c6ccccc6
2017524	CHEMBL3684382	CN(C)C(=O)CN1CCN(Cc2ccc(cc2)c3nnc4c5ccccc5Nc6ncccc6n34)CC1
2017574	CHEMBL3684432	Fc1cccc(NC(=O)NCc2ccc(cc2)c3nnc4c5ccccc5Nc6ncccc6n34)c1
2017579	CHEMBL3684437	ClCc1ccc(cc1)c2nnc3c4ccccc4Nc5ncccc5n23
2017660	CHEMBL3684517	CC(C)(C)OC(=O)N1CCN(CC1)C(=O)c2ccc(cc2)c3nnc4c5ccccc5Nc6ncccc6n34
2017667	CHEMBL3684524	COc1cccc(c1)C(=O)NC2CCN(Cc3ccc(cc3)c4nnc5c6ccccc6Nc7ncccc7n45)CC2
2018537	CHEMBL3685385	COc1ccc(\C=C\2/SC(=O)NC2=O)cc1OCCc3cccs3
2018579	CHEMBL3685427	Clc1ncc(Br)c(n1)c2cccc(NC(=O)C=C)c2
2018966	CHEMBL3685810	CN(C(C1CC1)C2CC2)C(=O)c3ncc(s3)c4cc(C)cc(Nc5nccc(n5)C(F)(F)F)c4
2019312	CHEMBL3686152	CC(Cc1ccc(cc1)C#Cc2cccc3ccccc23)NC(=O)C
2019414	CHEMBL3686253	CC(Cc1ccc(cc1)C#Cc2ccc3ncccc3c2)NC(=O)C
2019775	CHEMBL3686611	COCCNc1nccc(N2CC[C@H](C2)Oc3ccc(cc3)[C@H](C)NC(=O)C)c1F
2020262	CHEMBL3687093	OCC1CCN(CC1)c2nccnc2C3CN(C3)c4oc5ccccc5n4
2020732	CHEMBL3687558	COc1ccccc1c2ccnc3cc(ccc23)S(=O)(=O)Nc4ccncn4
2020746	CHEMBL3687572	O=S(=O)(Nc1ccncn1)c2ccc3c(OCc4cc5OCCCn5n4)nccc3c2
2020756	CHEMBL3687582	Cc1c(ccc2c1cnn2C)c3nccc4cc(ccc34)S(=O)(=O)Nc5ccncn5
2020824	CHEMBL3687649	COc1cc(ccc1c2nccc3cc(ccc23)S(=O)(=O)Nc4occn4)C(F)(F)F
2020843	CHEMBL3687668	FC(Oc1cc(F)ccc1c2nccc3cc(ccc23)S(=O)(=O)Nc4nccs4)[N+]#[C-]
2020900	CHEMBL3639865	COc1cc(ccc1c2nccc3cc(ccc23)S(=O)(=O)Nc4ccncn4)c5ccc6[nH]ccc6c5
2020950	CHEMBL3687774	COc1ncc(cc1c2cccc(c2)C(=O)C)C(=O)N[C@@H](CC(=O)O)c3ccccc3C
2020985	CHEMBL3687809	COc1ccc(OC)c(c1)c2nc(ccc2OC)C(=O)N[C@@H](CC(=O)O)c3ccccc3Cl
2020987	CHEMBL3687811	COc1ccc(nc1c2oc(C)cc2)C(=O)N[C@@H](CC(=O)O)c3ccccc3Cl
2021018	CHEMBL3687841	Cc1cc(cc(Cl)n1)C(=O)NC(CC(=O)O)c2ccc(cc2)c3ccccc3
2021052	CHEMBL3687875	OC(=O)CC(NC(=O)c1ccc2cnccc2n1)c3ccccc3Cl
2021095	CHEMBL3687918	OC(=O)C[C@H](NC(=O)c1cccc(n1)c2ccccc2F)c3ccc(cc3)C(F)(F)F
2021120	CHEMBL3687942	COc1ccc(nc1c2ccncc2)C(=O)N[C@@H](CC(=O)O)c3ccccc3C
2021147	CHEMBL3687969	CCOc1ccc(Nc2nc(cs2)c3ccccn3)cc1
2021184	CHEMBL3688006	Cc1ccc(Oc2ccc(cc2)c3cccc(n3)C(O)CO)cn1
2021286	CHEMBL3688107	NC(=O)c1cc(O)cc(n1)c2ccc(Oc3ccc(F)cc3)cc2
2021297	CHEMBL3688118	CN(c1ccccc1)c2cc(nc(c2)c3ccc(Oc4ccc(cc4)C(F)(F)F)cc3)C(=O)N
2021309	CHEMBL3688129	NC(=O)c1cc(cc(n1)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)[C@@H](O)CO
2022047	CHEMBL3688860	COC(=O)c1cncc(c1)c2ccc3c(nc(nc3n2)N4CCOC[C@@H]4C)N5CCOC[C@@H]5C
2022564	CHEMBL3689372	CS(=O)(=O)Cc1ccc(CN2CCCC(C2)Nc3ccc4[nH]ncc4c3)cc1
2022570	CHEMBL3689378	CC(=O)c1ccc(CN2CCCC(C2)Nc3ccc4[nH]ncc4c3)cc1
2022600	CHEMBL3639882	COc1ccccc1CN2CCCC(C2)Nc3ccc4[nH]ncc4c3
2022662	CHEMBL3689469	CS(=O)(=O)c1ccc(CN2CCC(C2)Nc3cccc4cnccc34)cc1
2022678	CHEMBL3689485	C(N1CC[C@H](C1)Nc2cccc3cnccc23)c4ccc(SC5CC5)cc4
2022987	CHEMBL3689791	CCCCCCc1nc2cc(\C=C\C(=O)NO)ccn2c1NCCC(=O)N(C)CC#N
2023033	CHEMBL3689836	CCN(CC)Cc1c(nc2cc(ccn12)C(=O)NO)c3ccccc3
2023838	CHEMBL3690633	CCOc1ccc(cc1)C#Cc2ccc(CC(C)NC(=O)C(C)O)cc2
2023849	CHEMBL3690644	CCOc1ccc(cc1)C#Cc2ccc(CC(C)NC(=O)c3cc[nH]n3)cc2
2023860	CHEMBL3690655	CCOc1ccc(cc1)C#Cc2ccc(CC(C)NC(=O)CN)cc2
2023873	CHEMBL3690668	CCOc1ccc(cc1)C#Cc2ccc(cc2)C(C)NC(=O)C(C)O
2023924	CHEMBL3690718	CC(Cc1ccc(cc1)C#Cc2ccc(cc2)C(=O)N(C)Cc3nc(C)oc3C)NC(=O)C
2023943	CHEMBL3690737	CC(Cc1ccc(cc1)C#Cc2cccc(c2)C(=O)N(C)CCO)NC(=O)C
2023949	CHEMBL3690743	CC(Cc1ccc(cc1)C#Cc2cccc(c2)C(=O)NCC3CC3)NC(=O)C
2023969	CHEMBL3690763	CC(Cc1ccc(cc1)C#Cc2cccc(c2)C(=O)N3CCCC3)NC(=O)C
2024010	CHEMBL3690803	CC(Cc1ccc(cc1)C#Cc2ccc(OCc3c[nH]cn3)cc2)NC(=O)C
2024018	CHEMBL3690811	COCCN(C)c1nccc(n1)C#Cc2ccc(CC(C)NC(=O)C)cc2
2024579	CHEMBL3691367	NC1=N[C@]2(CO[C@@H](COC(=O)c3ccccc3)C[C@H]2CS1)c4ccccc4F
2024592	CHEMBL3691380	C[C@H]1SC(=N[C@]2(COCC[C@@H]12)c3cc(Br)ccc3F)N
2024732	CHEMBL3691518	C(N1CC(C1)c2nccnc2c3ccccc3)c4nc5ccccc5[nH]4
2025318	CHEMBL3692098	CN(Cc1ccccc1)S(=O)(=O)c2ccc3NC(=O)\C(=N/Nc4ccccc4[N+](=O)[O-])\c3c2
2025322	CHEMBL3692102	NS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3Cl)\c2c1
2025339	CHEMBL3692119	OS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3Cl)\c2c1
2025440	CHEMBL3692219	O[C@H]1CCCC[C@@H]1NCc2cccc(n2)c3ccc(cc3)C(F)(F)F
2025553	CHEMBL3692331	O[C@H]1CCCC[C@@H]1NCc2nc(ccc2F)c3ccc(nc3)C(F)(F)F
2025556	CHEMBL3692334	CC(C)[C@H](CO)NCc1nc(ccc1F)C(=C)c2ccc(F)cc2
2025561	CHEMBL3692339	OCC1(CCC1)NCc2ccnc(n2)c3ccc(cc3)C(F)(F)F
2026031	CHEMBL3692804	CC(=O)c1cnc2ccc(nc2c1N[C@@H]3CC[C@@H](CN4CCCC4)CC3)N5CCCC5
2026897	CHEMBL3693662	COCc1cccc(c1)c2nc(nc3c(NCCO)cc(nc23)C(=O)O)N4CCOCC4
2026935	CHEMBL3693699	CN(C)c1cc(nc2c(nc(nc12)N3CCOCC3)c4cccc(c4)C#N)C(=O)O
2027519	CHEMBL3694277	Nc1ccc(CC(C(=O)O)c2cn(Cc3ccc(OC(F)(F)F)cc3)cn2)cn1
2027573	CHEMBL3694331	ONC(=O)c1ccc2NCC(Cc2c1)NS(=O)(=O)c3cccc(OC(F)(F)F)c3
2028108	CHEMBL3694860	CC(Cc1ccc(cc1)C#Cc2ccnc(NC(C)C3CC3)n2)NC(=O)C
2028114	CHEMBL3694866	CC#CCN(CC(C)C)c1nccc(n1)C#Cc2ccc(CC(C)NC(=O)C)cc2
2028126	CHEMBL3694878	CC(Cc1ccc(cc1)C#Cc2ccnc(n2)N3CCN(C)CC3)NC(=O)C
2028144	CHEMBL3694896	CC(Cc1ccc(cc1)C#Cc2ccnc(OC3CCC3)n2)NC(=O)C
2028709	CHEMBL3695455	CC(=O)CSc1ccc(cc1)n2c(C)ccc2C
2028731	CHEMBL3695477	Oc1c(Br)cc(Br)cc1CNC(=O)c2ccccc2
2028997	CHEMBL3695741	CN1C(=O)C[C@@]2(N=C1N)c3cc(ccc3Oc4cnc(cc24)C5=CCCOC5)c6cccnc6F
2029321	CHEMBL3696061	CCCCCCNC(=O)c1nc(oc1Cc2ccc(OP(=O)(O)O)cc2)c3ccccc3
2029386	CHEMBL3696126	OC(=O)c1ccccc1N\N=C\2/C(=O)Nc3ccc(cc23)C(=O)NCc4ccc(Cl)cc4
2029399	CHEMBL3696139	CNC(=O)c1ccccc1N\N=C\2/C(=O)Nc3ccc(cc23)S(=O)(=O)NC(C)C
2029410	CHEMBL3696149	CNC(=O)c1cccc(N\N=C\2/C(=O)Nc3ccc(cc23)S(=O)(=O)NC(C)C)c1
2029423	CHEMBL3696162	OC(=O)c1ccc2[nH]cc(C(=O)c3ccccc3)c2c1
2029435	CHEMBL3696174	Fc1ccc(cc1)c2csc3ncnc(N4CCN(CC4)c5nccs5)c23
2029436	CHEMBL3696175	C1CN(CCN1c2nccs2)c3ncnc4sc(cc34)c5ccccc5
2029462	CHEMBL3696201	O=C1CC(CC2=C1C(Nc3ccccc3N2)c4ccncc4)c5ccc6OCOc6c5
2029464	CHEMBL3696203	COc1ccc(cc1)C2CC3=C(C(N(C(=O)C)c4ccccc4N3)c5cccnc5)C(=O)C2
2029470	CHEMBL3696209	Fc1ccc(cc1)c2csc(CC(=O)N3CCOCC3)n2
2029529	CHEMBL3696267	Oc1cc(F)ccc1NC(=O)CC2=NC(=CC(=O)N2)N3CCOCC3
2029543	CHEMBL3696281	CCOC(=O)CC1=NC(=CC(=O)N1C)N2CCOCC2
2029582	CHEMBL3696320	COCC(CO)NCc1ccnc(n1)c2ccc(cc2)C(F)(F)F
2029586	CHEMBL3696324	CC(O)C(C)NCc1ccnc(n1)c2ccc(cc2)C(F)(F)F
2029603	CHEMBL3696340	OC[C@H]1CCCC[C@@H]1NCc2ccnc(n2)c3ccc(cc3)C(F)(F)F
2029627	CHEMBL3696364	OCC1(CCCCC1)NCc2ccnc(n2)c3ccc(cn3)C(F)(F)F
2029632	CHEMBL3696369	CC(C)[C@H](CO)NCc1nc(ccc1F)C2CCC(C)CC2
2029719	CHEMBL3696455	CC(O)CC(C)CNCc1cccc(OC(C)(C)C)n1
2029731	CHEMBL3696467	CC(C)[C@H](NCc1nc(ccc1F)C2CCCCCC2)C(C)O
2030109	CHEMBL3696841	CCCNC1=C(Cl)C(=O)N(N=C1)c2cc(C)ccc2C
2030128	CHEMBL3696860	COc1cccc2c(NCc3ccccc3)nc(nc12)n4c(N)nc5cccc(F)c45
2030136	CHEMBL3696868	NC(=O)COc1cccc2c(NCc3ccccc3)nc(nc12)n4c(N)nc5ccccc45
2030142	CHEMBL3696874	Nc1nc2ccccc2n1c3nc(NCc4ccccc4)c5nc[nH]c5n3
2030153	CHEMBL3696885	COc1cccc2c(NCc3occc3)nc(nc12)n4c(N)nc5ccccc45
2030158	CHEMBL3696890	COc1cccc2c(NCc3ccccc3)nc(nc12)n4c(C)cc5ccccc45
2030172	CHEMBL3696904	COc1cccc2c(NCc3ccccc3)nc(nc12)n4ccc5ccccc45
2030182	CHEMBL3696914	COc1cc2ccccc2n1c3nc(NCc4ccccc4)c5CCN(C(=O)OC(C)(C)C)C(=O)c5n3
2031087	CHEMBL3697810	Cc1ccc(cc1Nc2ncnc3cnc(nc23)N4CCCC4)C(=O)Nc5nnc(s5)C(F)(F)F
2031349	CHEMBL3698069	CC(C)Nc1nc(cc2N=CN(C)C(=O)c12)c3cnc(nc3)N4CCOCC4
2031520	CHEMBL3698238	C[C@H](N1CC[C@@]2(CC[C@@H](O)CC2)OC1=O)c3ccc(cc3)C(F)(F)F
2031537	CHEMBL3698255	O[C@@H]1CC[C@]2(CC1)CCN(C(=O)O2)C3(CC3)c4ccc(Br)cc4
2031749	CHEMBL3698465	CS(=O)(=O)Nc1ccc(CNC(=O)N[C@@H]2CCOc3ccccc23)cc1F
2031763	CHEMBL3698479	CS(=O)(=O)Nc1ccc(CNC(=O)N[C@@H]2CC(CF)(CF)Oc3ccccc23)cc1F
2031776	CHEMBL3698492	CC1(C)C[C@@H](NC(=O)NCc2ccc(NS(=O)(=O)C)c(F)c2)c3ccc(nc3O1)C(F)(F)F
2031873	CHEMBL3698588	CC(Cc1ccc(cc1)C#Cc2ccc(cc2)c3ocnc3)NC(=O)C
2031894	CHEMBL3698609	CC(Cc1ccc(cc1)C#Cc2ccc(OCc3nccs3)cc2)NC(=O)C
2032859	CHEMBL3699564	CC(Cc1ccncc1)c2nc3cc(C)c(C)cc3n2Cc4ccc(Cl)cc4
2033464	CHEMBL3700163	Cc1cc2nc(SCc3nc(cn3C)c4ccccc4)nn2cc1Br
2033909	CHEMBL3700603	C[C@H]1[C@H]2Cc3cc(Cl)c(O)c(Cl)c3[C@]1(C)CCN2C(=O)C4CCCC4
2034013	CHEMBL3700706	CC1(C)[C@H]2Cc3c(O)cccc3[C@]1(C)CCN2C(=O)C4CCN(C4)C(=O)Nc5ccccc5
2034061	CHEMBL3700754	CC1(C)[C@H]2Cc3ccccc3[C@]1(C)CCN2C(=O)C4CCCCN4C(=O)c5ccccc5
2034835	CHEMBL3701520	CCOc1ccc(cn1)c2cc3N=CN(C)C(=O)c3c(NC4CC4)n2
2034902	CHEMBL3701586	COc1cncc(n1)c2cc3N=CN(C)C(=O)c3c(NC(C)C)n2
2034917	CHEMBL3701601	CN1C=Nc2cc(nc(NC3CCC(=O)NC3)c2C1=O)c4ccc(cc4)C(C)(C)O
2034939	CHEMBL3701623	CC(Cc1ccc(Cl)cc1)Nc2nc(cc3N=CN(C)C(=O)c23)c4ccc(nc4)C(C)(C)O
2035111	CHEMBL3701793	COc1ccccc1NS(=O)(=O)c2cccc(c2)S(=O)(=O)NCC3CCN(CC3)C(=O)OC(C)(C)C
2035114	CHEMBL3701796	Cc1ccccc1NS(=O)(=O)c2cccc(c2)S(=O)(=O)NCC3CCN(CC3)C(=O)OC(C)(C)C
2035116	CHEMBL3701798	CC(C)(C)OC(=O)N1CCC(CNS(=O)(=O)c2cccc(c2)S(=O)(=O)Nc3ccc(cc3)N4CCCCC4)CC1
2035879	CHEMBL3702554	CCOC(=O)c1c(N)scc1c2ccc(Cl)cc2
2035970	CHEMBL3702644	CC(C)c1ccc(NC(=O)c2cccc(n2)N3CCc4nc(CS)ncc4C3)cc1
2035977	CHEMBL3702651	CC(C)c1cccc(NC(=O)c2ccnc(c2)N3CCc4nc(CS)ncc4C3)c1
2036054	CHEMBL3702727	CN1CCN(CC1)C2CN(C2)C(=O)c3cn(C)c4c(CN5C[C@H]6N([C@@H](Cc7ccc(O)cc7)C5=O)C(=O)CN(CC=C)N6C(=O)NCc8ccccc8)cccc34
2036068	CHEMBL3702741	Cn1cc(C(=O)N(CCO)CCNCCO)c2cccc(CN3C[C@H]4N([C@@H](Cc5ccc(O)cc5)C3=O)C(=O)CN(CC=C)N4C(=O)NCc6ccccc6)c12
2036089	CHEMBL3702762	Cn1cc(C(=O)NNc2ccccc2)c3cccc(CN4C[C@@H]5N(N(CC=C)CC(=O)N5[C@@H](Cc6ccc(O)cc6)C4=O)C(=O)NCc7ccccc7)c13
2036120	CHEMBL3702792	Cn1cc(C(=O)Nc2ccc(nc2)N3CCNCC3)c4cccc(CN5CC6N(N(CC=C)CC(=O)N6[C@@H](Cc7ccc(O)cc7)C5=O)C(=O)NCc8ccccc8)c14
2036846	CHEMBL3703511	Cn1cc(nc1CSc2nc3ccc(cn3n2)C#N)c4ccccc4
