"doc_id","molregno","standard_relation","standard_value","standard_units","standard_flag","standard_type","pchembl_value","canonical_smiles","compound_chembl_id"
77279,1625704,"=",341,"nM",1,"EC50",6.47,"CC(C)c1ccc(CCCCc2ccc(CCC(N)(CO)COP(=O)(O)O)cc2)cc1","CHEMBL3133608"
77279,186330,"=",14,"nM",1,"EC50",7.85,"CCCCCCCCc1ccc(CCC(N)(CO)COP(=O)(O)O)cc1","CHEMBL114606"
77279,1625699,"=",117,"nM",1,"EC50",6.93,"NC(CO)(CCc1ccc(Sc2cccc(OCc3ccccc3)c2)cc1Cl)COP(=O)(O)O","CHEMBL3133604"
77279,1625702,"=",72,"nM",1,"EC50",7.14,"CCCCc1ccc(CCc2ccc(CCC(N)(CO)COP(=O)(O)O)cc2)cc1","CHEMBL3133606"
77279,1625703,"=",203,"nM",1,"EC50",6.69,"CCc1ccc(CCCc2ccc(CCC(N)(CO)COP(=O)(O)O)cc2)cc1","CHEMBL3133607"
89405,1796572,"=",3600,"nM",1,"EC50",5.44,"CCC(C)(C)C(=O)N1CCN(CC1)c2noc(n2)c3ccccc3OC","CHEMBL3344409"
89405,1796571,"=",46,"nM",1,"EC50",7.34,"CCC(C)(C)C(=O)N1CCN(CC1)c2noc(n2)c3cc(F)c(OCC(N)CO)cc3Cl","CHEMBL3344408"
89405,1796570,"=",17,"nM",1,"EC50",7.77,"N[C@@H](CO)COc1cc(Cl)c(cc1F)c2onc(n2)N3CCN(CC3)C(=O)C4CCC4","CHEMBL3344407"
89405,1796569,"=",1300,"nM",1,"EC50",5.89,"N[C@H](CO)COc1cc(Cl)c(cc1F)c2onc(n2)N3CCN(CC3)C(=O)C4CCC4","CHEMBL3344406"
89405,1796568,"=",3.1,"nM",1,"EC50",8.51,"CC1(C)CC(C1)C(=O)N2CCN(CC2)c3noc(n3)c4cc(F)c(OC[C@@H](N)CO)cc4Cl","CHEMBL3344405"
89405,1796573,"=",1.7,"nM",1,"EC50",8.77,"N[C@@H](CO)COc1cc(Cl)c(cc1F)c2onc(n2)N3CCN(CC3)C(=O)C4CCCC4","CHEMBL3344410"
89405,1796574,"=",420,"nM",1,"EC50",6.38,"N[C@H](CO)COc1cc(Cl)c(cc1F)c2onc(n2)N3CCN(CC3)C(=O)C4CCCC4","CHEMBL3344411"
89405,1796575,"=",1.2,"nM",1,"EC50",8.92,"N[C@@H](CO)COc1cc(Cl)c(cc1F)c2onc(n2)N3CCN(CC3)C(=O)C4CCCCC4","CHEMBL3344412"
89405,1796576,"=",9.8,"nM",1,"EC50",8.01,"CC(C)(C(=O)N1CCN(CC1)c2noc(n2)c3cc(F)c(OC[C@@H](N)CO)cc3Cl)C(F)(F)F","CHEMBL3344413"
89405,1796577,"=",6.5,"nM",1,"EC50",8.19,"N[C@@H](CO)COc1cc(Cl)c(cc1F)c2onc(n2)N3CCN(CC3)C(=O)c4ccccc4","CHEMBL3344414"
89405,1796578,"=",4.1,"nM",1,"EC50",8.39,"N[C@@H](CO)COc1cc(Cl)c(cc1F)c2onc(n2)N3CCN(CC3)C(=O)c4cccc(Cl)c4","CHEMBL3344415"
89405,1796579,"=",2400,"nM",1,"EC50",5.62,"N[C@H](CO)COc1cc(Cl)c(cc1F)c2onc(n2)N3CCN(CC3)C(=O)c4cccc(Cl)c4","CHEMBL3344416"
89405,1796580,"=",92,"nM",1,"EC50",7.04,"N[C@@H](CO)COc1cc(Cl)c(cc1F)c2onc(n2)N3CCN(CC3)C(=O)c4ccccn4","CHEMBL3344417"
89405,1796581,"=",5.3,"nM",1,"EC50",8.28,"CCc1cccnc1C(=O)N2CCN(CC2)c3noc(n3)c4cc(F)c(OC[C@@H](N)CO)cc4Cl","CHEMBL3344418"
89405,1796582,"=",0.5,"nM",1,"EC50",9.3,"N[C@@H](CO)COc1cc(Cl)c(cc1F)c2nnc(s2)N3CCN(CC3)C(=O)C4CCCC4","CHEMBL3344419"
89405,1796583,"=",2.3,"nM",1,"EC50",8.64,"N[C@@H](CO)COc1cc(Cl)c(cc1F)c2nnc(s2)N3CCN(CC3)C(=O)c4cccc(Cl)c4","CHEMBL3344420"
89405,1796584,"=",55,"nM",1,"EC50",7.26,"N[C@@H](CO)COc1cc(Cl)c(cc1F)c2noc(n2)N3CCN(CC3)C(=O)C4CCCC4","CHEMBL3344421"
89405,1796585,"=",45,"nM",1,"EC50",7.35,"N[C@@H](CO)COc1cc(Cl)c(cc1F)c2noc(n2)C3CCN(CC3)C(=O)C4CCCC4","CHEMBL3344422"
89405,1796586,"=",12,"nM",1,"EC50",7.92,"N[C@@H](CO)COc1cc(Cl)c(cc1F)c2noc(n2)N3CCN(CC3)C(=O)c4cccc(Cl)c4","CHEMBL3344423"
89405,1796587,"=",1600,"nM",1,"EC50",5.8,"N[C@@H](CO)COc1c(Cl)cc(cc1Cl)c2onc(n2)N3CCN(CC3)C(=O)C4CCCC4","CHEMBL3344424"
89405,1796588,">",10000,"nM",1,"EC50",,"N[C@@H](CO)COc1c(Cl)cc(cc1Cl)c2onc(n2)N3CCN(CC3)C(=O)C4CCCCC4","CHEMBL3344425"
89405,1796589,">",5400,"nM",1,"EC50",,"N[C@@H](CO)COc1c(Cl)cc(cc1Cl)c2onc(n2)N3CCN(CC3)C(=O)c4cccc(Cl)c4","CHEMBL3344426"
89405,1796590,"=",1100,"nM",1,"EC50",5.96,"CC1(C)CC(C1)C(=O)N2CCN(CC2)c3noc(n3)c4cc(F)c(OCCCO)cc4Cl","CHEMBL3344427"
89405,1796591,"=",910,"nM",1,"EC50",6.04,"CC1(C)CC(C1)C(=O)N2CCN(CC2)c3noc(n3)c4cc(F)c(OCCO)cc4Cl","CHEMBL3344428"
89405,1796592,"=",1100,"nM",1,"EC50",5.96,"C[C@H](O)COc1cc(Cl)c(cc1F)c2onc(n2)N3CCN(CC3)C(=O)C4CC(C)(C)C4","CHEMBL3344429"
89405,1796593,"=",1100,"nM",1,"EC50",5.96,"CC1(C)CC(C1)C(=O)N2CCN(CC2)c3noc(n3)c4cc(F)c(OC[C@@H](O)CO)cc4Cl","CHEMBL3344430"
89405,1796594,"=",1200,"nM",1,"EC50",5.92,"CC1(C)CC(C1)C(=O)N2CCN(CC2)c3noc(n3)c4cc(F)c(OC[C@H](O)CO)cc4Cl","CHEMBL3344431"
89405,1796595,">",10000,"nM",1,"EC50",,"CC1(C)CC(C1)C(=O)N2CCN(CC2)c3noc(n3)c4cc(F)c(OC[C@@H]5COC(=O)N5)cc4Cl","CHEMBL3344432"
89405,1796596,">",10000,"nM",1,"EC50",,"CC1(C)CC(C1)C(=O)N2CCN(CC2)c3noc(n3)c4cc(F)c(OCC(=O)O)cc4Cl","CHEMBL3344433"
89405,1796597,"=",2700,"nM",1,"EC50",5.57,"CC1(C)CC(C1)C(=O)N2CCN(CC2)c3noc(n3)c4cc(F)c(OCCC(=O)O)cc4Cl","CHEMBL3344434"
89405,1796598,"=",240,"nM",1,"EC50",6.62,"OC(=O)CCOc1cc(Cl)c(cc1F)c2onc(n2)N3CCN(CC3)C(=O)C4CCCC4","CHEMBL3344435"
89405,1796599,"=",2100,"nM",1,"EC50",5.68,"OC(=O)C1CN(Cc2cc(Cl)c(cc2F)c3onc(n3)N4CCN(CC4)C(=O)C5CCCC5)C1","CHEMBL3344436"
89405,1796600,"=",0.5,"nM",1,"EC50",9.3,"N[C@H](COc1cc(Cl)c(cc1F)c2onc(n2)N3CCN(CC3)C(=O)C4CCCC4)COP(=O)(O)O","CHEMBL3341785"
89753,1824026,"=",10,"nM",1,"EC50",8,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3cccc4C(CCCC(=O)O)NCCOc34","CHEMBL3359853"
89753,1824025,"=",5.012,"nM",1,"EC50",8.3,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3cccc4C(CCC(=O)O)NCCOc34","CHEMBL3359852"
89753,1824024,"=",2.512,"nM",1,"EC50",8.6,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3ccc4OCC(CCC(=O)O)NCc4c3","CHEMBL3359851"
89753,1824027,"=",50.12,"nM",1,"EC50",7.3,"CC(C)Oc1ncc(cc1Cl)c2onc(n2)c3cccc4C(CCCC(=O)O)NCCOc34","CHEMBL3359854"
89753,1824027,"=",39.81,"nM",1,"EC50",7.4,"CC(C)Oc1ncc(cc1Cl)c2onc(n2)c3cccc4C(CCCC(=O)O)NCCOc34","CHEMBL3359854"
89753,1824023,"=",5.012,"nM",1,"EC50",8.3,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3ccc4OCC(NCc4c3)C(=O)O","CHEMBL3359850"
89753,1824022,"=",5.012,"nM",1,"EC50",8.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4C(CC(=O)O)NCCc34","CHEMBL3359849"
89753,1824021,"=",19.95,"nM",1,"EC50",7.7,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3cccc4C(CC(=O)O)NCCc34","CHEMBL3359848"
89753,1824020,"=",7.943,"nM",1,"EC50",8.1,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3ccc4CCN(CCCC(=O)O)CCc4c3","CHEMBL3359847"
89753,1824019,"=",7.943,"nM",1,"EC50",8.1,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3ccc4CCN(CCC(=O)O)CCc4c3","CHEMBL3359846"
89753,1824018,"=",3.981,"nM",1,"EC50",8.4,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3ccc4CCN(CC(=O)O)CCc4c3","CHEMBL3359845"
89753,1824017,"=",39.81,"nM",1,"EC50",7.4,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3cccc4CN(CCCC(=O)O)CCOc34","CHEMBL3359844"
89753,1824016,"=",7.943,"nM",1,"EC50",8.1,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4CN(CC(=O)O)CCc34","CHEMBL3359843"
89753,1824015,"=",6.31,"nM",1,"EC50",8.2,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3ccc4CN(CCC(=O)O)CCc4c3","CHEMBL3359842"
89753,1824014,"=",63.1,"nM",1,"EC50",7.2,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3ccc4OCCN(CCCC(=O)O)Cc4c3","CHEMBL3359841"
89753,1824013,"=",50.12,"nM",1,"EC50",7.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3ccc4OCCN(CCC(=O)O)Cc4c3","CHEMBL3359840"
89753,1824012,"=",125.89,"nM",1,"EC50",6.9,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3ccc4OCCN(CCC(=O)O)Cc4c3","CHEMBL3359839"
89753,1824011,"=",2511.89,"nM",1,"EC50",5.6,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3cccc4CCN(CC(=O)O)CCc34","CHEMBL3359838"
89753,1824557,"=",158.49,"nM",1,"EC50",6.8,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3cccc4CCN(CCC(=O)O)CCc34","CHEMBL3360379"
89753,1824556,"=",398.11,"nM",1,"EC50",6.4,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4CN(CCCC(=O)O)Cc34","CHEMBL3360378"
89753,1824555,"=",501.19,"nM",1,"EC50",6.3,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3cccc4CN(CCCC(=O)O)Cc34","CHEMBL3360377"
89753,1824554,"=",316.23,"nM",1,"EC50",6.5,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3cccc4CN(CCC(=O)O)Cc34","CHEMBL3360376"
89753,1824553,"=",630.96,"nM",1,"EC50",6.2,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3cccc4CNCCCc34","CHEMBL3360375"
89753,1824552,"=",125.89,"nM",1,"EC50",6.9,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3ccc4CNCCCc4c3","CHEMBL3360374"
89753,1824551,"=",398.11,"nM",1,"EC50",6.4,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3ccc4CNCCCc4c3","CHEMBL3360373"
89753,1824550,"=",79.43,"nM",1,"EC50",7.1,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3ccc4CNCCOc4c3","CHEMBL3360372"
89753,1824549,"=",316.23,"nM",1,"EC50",6.5,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3ccc4CNCCOc4c3","CHEMBL3360371"
89753,1824548,"=",25.12,"nM",1,"EC50",7.6,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3ccc4CCNCCc4c3","CHEMBL3360370"
89753,1824547,"=",158.49,"nM",1,"EC50",6.8,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3ccc4CCNCCc4c3","CHEMBL3360369"
89753,1824546,"=",25.12,"nM",1,"EC50",7.6,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3ccc4OCCNCc4c3","CHEMBL3360368"
89753,1824545,"=",125.89,"nM",1,"EC50",6.9,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3ccc4OCCNCc4c3","CHEMBL3360367"
89753,1824544,"=",79.43,"nM",1,"EC50",7.1,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3cccc4CNCCOc34","CHEMBL3360366"
89753,1824543,"=",39.81,"nM",1,"EC50",7.4,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3cccc4CNCCc34","CHEMBL3360365"
89753,1824542,"=",3.981,"nM",1,"EC50",8.4,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3ccc4CNCCc4c3","CHEMBL3360364"
89753,1824541,"=",1.995,"nM",1,"EC50",8.7,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4CCNCCc34","CHEMBL3360363"
89753,1824540,"=",15.85,"nM",1,"EC50",7.8,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3cccc4CCNCCc34","CHEMBL3360362"
89753,1824539,"=",7.943,"nM",1,"EC50",8.1,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3cccc4CNCc34","CHEMBL3360361"
89753,1824538,"=",19.95,"nM",1,"EC50",7.7,"[Na+].CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3cccc4c3cnn4CCC(=O)[O-]","CHEMBL3360360"
89753,1824537,"=",31.62,"nM",1,"EC50",7.5,"[Na+].CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3ccc4c(cnn4CCC(=O)[O-])c3","CHEMBL3360359"
89753,1824536,"=",251.19,"nM",1,"EC50",6.6,"[Na+].[O-]C(=O)c1cnn(Cc2ccc(cc2)c3noc(n3)c4cc(c5ccccc5)c(s4)C(F)(F)F)c1","CHEMBL3360358"
90052,1823692,"=",0.021,"nM",1,"EC50",10.68,"CC(C)Oc1ccc(COc2ccc3c(c2)c(Cl)c4[C@@H](CC(=O)O)CCn34)cc1C(F)(F)F","CHEMBL3359523"
90052,1823691,"=",0.025,"nM",1,"EC50",10.6,"CC(C)Oc1ccc(COc2ccc3c(c2)c(Cl)c4[C@@H](CC(=O)O)CCn34)cc1C#N","CHEMBL3359522"
90052,1823690,"=",1.1,"nM",1,"EC50",8.96,"OC(=O)CC1CCn2c1cc3cc(OCc4ccc(OCC5CC5)c(c4)C(F)(F)F)ccc23","CHEMBL3359521"
90052,1823689,"=",0.15,"nM",1,"EC50",9.82,"CC(C)Oc1ccc(COc2ccc3c(c2)cc4C(CC(=O)O)CCn34)cc1C#N","CHEMBL3359520"
90052,1823688,"=",0.15,"nM",1,"EC50",9.82,"CC(C)Oc1ccc(COc2ccc3c(c2)cc4C(CC(=O)O)CCn34)cc1C(F)(F)F","CHEMBL3359519"
90052,1823687,"=",6.7,"nM",1,"EC50",8.17,"OC(=O)CC1CCn2c1cc3cc(OCc4ccc(OCF)c(c4)C(F)(F)F)ccc23","CHEMBL3359518"
90052,1823686,"=",38,"nM",1,"EC50",7.42,"COc1ccc(COc2ccc3c(c2)cc4C(CC(=O)O)CCn34)cc1C#N","CHEMBL3359517"
90052,1823685,"=",83,"nM",1,"EC50",7.08,"OC(=O)CC1CCn2c1cc3cc(OCc4ccc(C#N)c(c4)C(F)(F)F)ccc23","CHEMBL3359516"
90052,1823684,"=",150,"nM",1,"EC50",6.82,"OC(=O)CC1CCn2c1cc3cc(OCc4ccc(Cl)c(c4)C(F)(F)F)ccc23","CHEMBL3359515"
90052,1823683,"=",0.49,"nM",1,"EC50",9.31,"OC(=O)CC1CCn2c1cc3cc(OCc4ccc(C5CCCC5)c(c4)C#N)ccc23","CHEMBL3359514"
90052,1823119,"=",0.095,"nM",1,"EC50",10.02,"OC(=O)CC1CCn2c1cc3cc(OCc4ccc(C5CCCC5)c(c4)C(F)(F)F)ccc23","CHEMBL3358955"
90052,1823689,"=",0.13,"nM",1,"EC50",9.89,"CC(C)Oc1ccc(COc2ccc3c(c2)cc4C(CC(=O)O)CCn34)cc1C#N","CHEMBL3359520"
90052,1823119,"=",0.041,"nM",1,"EC50",10.39,"OC(=O)CC1CCn2c1cc3cc(OCc4ccc(C5CCCC5)c(c4)C(F)(F)F)ccc23","CHEMBL3358955"
90052,1823689,"=",1.5,"nM",1,"EC50",8.82,"CC(C)Oc1ccc(COc2ccc3c(c2)cc4C(CC(=O)O)CCn34)cc1C#N","CHEMBL3359520"
90052,1823688,"=",0.64,"nM",1,"EC50",9.19,"CC(C)Oc1ccc(COc2ccc3c(c2)cc4C(CC(=O)O)CCn34)cc1C(F)(F)F","CHEMBL3359519"
90052,1823688,"=",0.067,"nM",1,"EC50",10.17,"CC(C)Oc1ccc(COc2ccc3c(c2)cc4C(CC(=O)O)CCn34)cc1C(F)(F)F","CHEMBL3359519"
90052,1823119,"=",0.32,"nM",1,"EC50",9.49,"OC(=O)CC1CCn2c1cc3cc(OCc4ccc(C5CCCC5)c(c4)C(F)(F)F)ccc23","CHEMBL3358955"
90052,1823692,"=",0.62,"nM",1,"EC50",9.21,"CC(C)Oc1ccc(COc2ccc3c(c2)c(Cl)c4[C@@H](CC(=O)O)CCn34)cc1C(F)(F)F","CHEMBL3359523"
90052,1823691,"=",0.63,"nM",1,"EC50",9.2,"CC(C)Oc1ccc(COc2ccc3c(c2)c(Cl)c4[C@@H](CC(=O)O)CCn34)cc1C#N","CHEMBL3359522"
90052,1823689,"=",11,"nM",1,"EC50",7.96,"CC(C)Oc1ccc(COc2ccc3c(c2)cc4C(CC(=O)O)CCn34)cc1C#N","CHEMBL3359520"
90052,1823119,"=",2.5,"nM",1,"EC50",8.6,"OC(=O)CC1CCn2c1cc3cc(OCc4ccc(C5CCCC5)c(c4)C(F)(F)F)ccc23","CHEMBL3358955"
90052,1823689,"=",160,"nM",1,"EC50",6.8,"CC(C)Oc1ccc(COc2ccc3c(c2)cc4C(CC(=O)O)CCn34)cc1C#N","CHEMBL3359520"
90052,1823688,"=",40,"nM",1,"EC50",7.4,"CC(C)Oc1ccc(COc2ccc3c(c2)cc4C(CC(=O)O)CCn34)cc1C(F)(F)F","CHEMBL3359519"
90052,1823688,"=",8.6,"nM",1,"EC50",8.07,"CC(C)Oc1ccc(COc2ccc3c(c2)cc4C(CC(=O)O)CCn34)cc1C(F)(F)F","CHEMBL3359519"
90052,1823119,"=",20,"nM",1,"EC50",7.7,"OC(=O)CC1CCn2c1cc3cc(OCc4ccc(C5CCCC5)c(c4)C(F)(F)F)ccc23","CHEMBL3358955"
90049,1823082,"=",0.09,"nM",1,"EC50",10.05,"OC(=O)C[C@@H]1CCc2c1[nH]c3ccc(OCc4ccc(C5CCCC5)c(c4)C(F)(F)F)cc23","CHEMBL3358919"
90049,1823081,"=",4.58,"nM",1,"EC50",8.34,"OC(=O)CC1CCc2c1[nH]c3ccc(OCc4ccc(CC5CCCCC5)c(c4)C(F)(F)F)cc23","CHEMBL3358918"
90049,1823080,"=",0.44,"nM",1,"EC50",9.36,"CC(C)Cc1ccc(COc2ccc3[nH]c4C(CC(=O)O)CCc4c3c2)cc1C(F)(F)F","CHEMBL3358917"
90049,1823079,"=",55.8,"nM",1,"EC50",7.25,"CC(C)(C)Cc1ccc(COc2ccc3[nH]c4C(CC(=O)O)CCc4c3c2)cc1C(F)(F)F","CHEMBL3358916"
90049,1823078,"=",0.49,"nM",1,"EC50",9.31,"CCCc1ccc(COc2ccc3[nH]c4C(CC(=O)O)CCc4c3c2)cc1C(F)(F)F","CHEMBL3358915"
90049,1823077,"=",3.68,"nM",1,"EC50",8.43,"OC(=O)CC1CCc2c1[nH]c3ccc(OCc4ccc(C5CC5)c(c4)C(F)(F)F)cc23","CHEMBL3358914"
90049,1823076,"=",0.45,"nM",1,"EC50",9.35,"OC(=O)CC1CCc2c1[nH]c3ccc(OCc4ccc(C5CCC5)c(c4)C(F)(F)F)cc23","CHEMBL3358913"
90049,1823075,"=",0.073,"nM",1,"EC50",10.14,"OC(=O)CC1CCc2c1[nH]c3ccc(OCc4ccc(C5CCCC5)c(c4)C(F)(F)F)cc23","CHEMBL3358912"
90049,1823074,"=",0.077,"nM",1,"EC50",10.11,"OC(=O)CC1CCc2c1[nH]c3ccc(OCc4ccc(C5CCCCC5)c(c4)C(F)(F)F)cc23","CHEMBL3358911"
90049,1823073,"=",0.087,"nM",1,"EC50",10.06,"OC(=O)CC1CCc2c1[nH]c3ccc(OCc4ccc(C5CCCCC5)c(c4)C#N)cc23","CHEMBL3358910"
90049,1823072,"=",159,"nM",1,"EC50",6.8,"OC(=O)CC1CCc2c1[nH]c3ccc(OCc4ccc(Cl)c(c4)C(F)(F)F)cc23","CHEMBL3358909"
90049,1823071,"=",141,"nM",1,"EC50",6.85,"OC(=O)CC1CCc2c1[nH]c3ccc(OCc4ccc(C#N)c(c4)C(F)(F)F)cc23","CHEMBL3358908"
90049,1823070,"=",120,"nM",1,"EC50",6.92,"COc1ccc(COc2ccc3[nH]c4C(CC(=O)O)CCc4c3c2)cc1C#N","CHEMBL3358907"
90049,1823069,"=",1.7,"nM",1,"EC50",8.77,"OC(=O)CC1CCc2c1[nH]c3ccc(OCc4ccc(OC(F)(F)F)c(c4)C#N)cc23","CHEMBL3358906"
90049,1823068,"=",26,"nM",1,"EC50",7.58,"OC(=O)CC1CCc2c1[nH]c3ccc(OCc4cc(cc(c4)C(F)(F)F)C(F)(F)F)cc23","CHEMBL3358905"
90049,1823067,"=",16,"nM",1,"EC50",7.8,"OC(=O)CC1CCc2c1[nH]c3ccc(OCc4cc(OC(F)(F)F)cc(c4)C#N)cc23","CHEMBL3358904"
90049,318474,"=",0.006,"nM",1,"EC50",,"CCCCCCCCc1ccc(CC[C@](N)(CO)COP(=O)(O)O)cc1","CHEMBL366208"
90049,374212,"=",0.062,"nM",1,"EC50",10.21,"CCCCCCCCCCCCC\C=C\[C@@H](O)[C@@H](N)COP(=O)(O)O","CHEMBL225155"
90049,1823083,"=",0.04,"nM",1,"EC50",10.4,"OC(=O)C[C@H]1CCc2c1[nH]c3ccc(OCc4ccc(C5CCCC5)c(c4)C(F)(F)F)cc23","CHEMBL3358920"
90049,1823083,"=",6.1,"nM",1,"EC50",8.21,"OC(=O)C[C@H]1CCc2c1[nH]c3ccc(OCc4ccc(C5CCCC5)c(c4)C(F)(F)F)cc23","CHEMBL3358920"
90623,1794061,"=",25.4,"nM",1,"EC50",7.59,"CCc1ccc(cc1)c2occ(n2)c3ccc(CCC(N)(CO)COP(=O)(O)O)cc3","CHEMBL3341923"
90623,1794060,"=",74,"nM",1,"EC50",7.13,"NC(CO)(CCc1ccc(cc1)c2coc(n2)c3ccc(OC(F)(F)F)cc3)COP(=O)(O)O","CHEMBL3341922"
90623,1794059,"=",10.9,"nM",1,"EC50",7.96,"NC(CO)(CCc1ccc(cc1)c2coc(n2)c3ccc(cc3)C(F)(F)F)COP(=O)(O)O","CHEMBL3341921"
90623,1794058,"=",9.1,"nM",1,"EC50",8.04,"NC(CO)(CCc1ccc(cc1)c2coc(n2)c3ccc(Cl)cc3)COP(=O)(O)O","CHEMBL3341920"
90623,1794057,"=",16.3,"nM",1,"EC50",7.79,"NC(CO)(CCc1ccc(cc1)c2coc(n2)c3ccc(F)cc3)COP(=O)(O)O","CHEMBL3341919"
90623,1794056,"=",7.6,"nM",1,"EC50",8.12,"COc1ccc(cc1)c2occ(n2)c3ccc(CCC(N)(CO)COP(=O)(O)O)cc3","CHEMBL3341918"
90623,1794055,"=",12.8,"nM",1,"EC50",7.89,"Cc1ccc(cc1)c2occ(n2)c3ccc(CCC(N)(CO)COP(=O)(O)O)cc3","CHEMBL3341917"
90623,1794054,"=",93.9,"nM",1,"EC50",7.03,"CCCCCn1cc(nn1)c2ccc(CCC(N)(CO)COP(=O)(O)O)cc2","CHEMBL3341916"
90623,1794053,"=",685,"nM",1,"EC50",6.16,"CCc1ccc(Cn2cc(nn2)c3ccc(CCC(N)(CO)COP(=O)(O)O)cc3)cc1","CHEMBL3341915"
90623,1794154,"=",551,"nM",1,"EC50",6.26,"NC(CO)(CCc1ccc(cc1)c2cn(Cc3ccc(cc3)C(F)(F)F)nn2)COP(=O)(O)O","CHEMBL3342015"
90623,1794153,"=",630,"nM",1,"EC50",6.2,"NC(CO)(CCc1ccc(cc1)c2cn(Cc3ccc(Cl)cc3)nn2)COP(=O)(O)O","CHEMBL3342014"
90623,1794152,"=",638,"nM",1,"EC50",6.2,"NC(CO)(CCc1ccc(cc1)c2cn(Cc3ccc(F)cc3)nn2)COP(=O)(O)O","CHEMBL3342013"
90623,1794151,"=",1287,"nM",1,"EC50",5.89,"Cc1ccc(Cn2cc(nn2)c3ccc(CCC(N)(CO)COP(=O)(O)O)cc3)cc1","CHEMBL3342012"
90623,1794150,"=",257,"nM",1,"EC50",6.59,"NC(CO)(CCc1ccc(cc1)c2cn(nn2)c3ccc(cc3)C#N)COP(=O)(O)O","CHEMBL3342011"
90623,1794149,"=",19,"nM",1,"EC50",7.72,"CCCc1ccc(cc1)n2cc(nn2)c3ccc(CCC(N)(CO)COP(=O)(O)O)cc3","CHEMBL3342010"
90623,1794148,"=",29,"nM",1,"EC50",7.54,"CC(C)c1ccc(cc1)n2cc(nn2)c3ccc(CCC(N)(CO)COP(=O)(O)O)cc3","CHEMBL3342009"
90623,1794147,"=",53,"nM",1,"EC50",7.28,"CCc1ccc(cc1)n2cc(nn2)c3ccc(CCC(N)(CO)COP(=O)(O)O)cc3","CHEMBL3342008"
90623,1794146,"=",15,"nM",1,"EC50",7.82,"NC(CO)(CCc1ccc(cc1)c2cn(nn2)c3ccc(OC(F)(F)F)cc3)COP(=O)(O)O","CHEMBL3342007"
90623,1794145,"=",22,"nM",1,"EC50",7.66,"NC(CO)(CCc1ccc(cc1)c2cn(nn2)c3ccc(cc3)C(F)(F)F)COP(=O)(O)O","CHEMBL3342006"
90623,1794144,"=",42,"nM",1,"EC50",7.38,"NC(CO)(CCc1ccc(cc1)c2cn(nn2)c3ccc(Cl)cc3)COP(=O)(O)O","CHEMBL3342005"
90623,1794143,"=",1626,"nM",1,"EC50",5.79,"NC(CO)(CCc1ccc(cc1)c2cn(nn2)c3ccc(F)cc3)COP(=O)(O)O","CHEMBL3342004"
90623,1794142,"=",126,"nM",1,"EC50",6.9,"COc1ccc(cc1)n2cc(nn2)c3ccc(CCC(N)(CO)COP(=O)(O)O)cc3","CHEMBL3342003"
90623,1794141,"=",111,"nM",1,"EC50",6.96,"Cc1ccc(cc1)n2cc(nn2)c3ccc(CCC(N)(CO)COP(=O)(O)O)cc3","CHEMBL3342002"
90623,1794062,"=",22.2,"nM",1,"EC50",7.65,"CC(C)c1ccc(cc1)c2occ(n2)c3ccc(CCC(N)(CO)COP(=O)(O)O)cc3","CHEMBL3341924"
